src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.2.2,192.168.2.1,45580,80,2048,1970-01-01 12:30:10,289.0,1522491.349480969,20761.245674740487,13840.83044982699,6920.415224913495,4,2,288,152,76.0,68.0,72.0,4.0,76.0,76.0,76.0,0.0,76,68,73.33333333333333,3.771236166328253,14.222222222222223,80,40,20,0,57.8,139.0,9.0,48.47844882006849,289.0,244.0,9.0,96.33333333333331,104.99629623097294,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,73.33333333333333,64240,5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,76.0,0,4,2,288,152
192.168.2.2,192.168.2.1,45578,80,2048,1970-01-01 12:30:10,17753.0,33628.11919112263,112.65701571565369,112.65701571565369,0.0,2,0,597,0,529.0,68.0,298.5,230.5,0.0,0.0,0.0,0.0,529,68,298.5,230.5,53130.25,40,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,298.5,502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,298.5,0.0,0,2,0,597,0
192.168.2.2,149.154.175.55,53858,80,2048,1970-01-01 12:30:10,30.0,5066666.666666667,66666.66666666667,66666.66666666667,0.0,2,0,152,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,76.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,2,0,152,0
192.168.2.2,149.154.175.59,56952,80,2048,1970-01-01 12:30:10,8.0,19000000.0,250000.0,250000.0,0.0,2,0,152,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,76.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,2,0,152,0
192.168.2.2,91.108.56.106,47872,80,2048,1970-01-01 12:30:10,8.0,19000000.0,250000.0,250000.0,0.0,2,0,152,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,76.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,2,0,152,0
192.168.2.2,192.168.2.1,45598,80,2048,1970-01-01 12:30:10,0.0,0.0,0.0,0.0,0.0,1,0,76,0,76.0,76.0,76.0,0.0,0.0,0.0,0.0,0.0,76,76,76.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,76.0,64240,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0,1,0,76,0
192.168.2.1,192.168.2.2,80,45586,2048,1970-01-01 12:30:10,187.0,9133689.839572191,32085.561497326205,21390.374331550804,10695.187165775402,4,2,1572,136,416.0,370.0,393.0,23.0,68.0,68.0,68.0,0.0,416,68,284.6666666666667,154.35313047971812,23824.888888888887,80,40,20,4,37.4,91.0,4.0,31.99749990233612,173.0,91.0,26.0,57.66666666666666,26.562295750848715,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,284.6666666666667,433,501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1300.0,4.0,0.0,0.0,7514450.867052023,0.0,393.0,68.0,0,4,2,1572,136
192.168.2.2,192.168.2.1,45600,80,2048,1970-01-01 12:30:10,239.0,1841004.1841004184,25104.60251046025,16736.401673640168,8368.200836820084,4,2,288,152,76.0,68.0,72.0,4.0,76.0,76.0,76.0,0.0,76,68,73.33333333333333,3.771236166328253,14.222222222222223,80,40,20,0,47.8,109.0,9.0,38.6440163544112,239.0,204.0,9.0,79.66666666666667,88.1904504782437,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,73.33333333333333,64240,5844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,76.0,0,4,2,288,152
192.168.2.2,192.168.2.1,45604,80,2048,1970-01-01 12:30:10,12485.0,136964.3572286744,720.8650380456548,320.3844613536244,400.48057669203047,4,5,288,1422,76.0,68.0,72.0,4.0,450.0,76.0,284.4,172.64715462468533,450,68,190.0,166.45052651697372,27705.777777777777,80,100,20,0,1560.625,12079.0,10.0,3975.764106983084,254.0,212.0,10.0,84.66666666666667,90.48511234206188,12333.0,12163.0,18.0,3083.25,5242.318445831004,0,0,0,0,1,0,0,0,0,0,0,1.25,190.0,64240,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,284.4,0,4,5,288,1422
192.168.2.2,192.168.2.1,45602,80,2048,1970-01-01 12:30:10,0.0,0.0,0.0,0.0,0.0,1,0,529,0,529.0,529.0,529.0,0.0,0.0,0.0,0.0,0.0,529,529,529.0,0.0,0.0,20,0,20,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,529.0,502,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,0.0,0,1,0,529,0
192.168.2.2,192.168.2.1,45608,80,2048,1970-01-01 12:30:10,25416.0,58034.30909663204,393.4529430280138,196.7264715140069,196.7264715140069,5,5,817,658,529.0,68.0,163.4,182.83500758880945,370.0,68.0,131.6,119.25367918852652,529,68,147.5,155.1703902166905,24077.85,100,100,20,1,2824.0,9819.0,19.0,3983.374644137249,25279.0,18437.0,21.0,6319.75,7518.918318980463,25237.0,15241.0,19.0,6309.25,6556.411456543892,0,0,0,0,1,0,0,0,0,0,0,1.0,147.5,64240,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.4,131.6,0,5,5,817,658
192.168.2.2,192.168.2.1,45606,80,2048,1970-01-01 12:30:10,4160.0,575961.5384615385,1682.6923076923078,480.7692307692308,1201.9230769230771,2,5,1058,1338,529.0,529.0,529.0,0.0,416.0,68.0,267.6,163.83601557655143,529,68,342.2857142857143,181.9832914510201,33117.91836734694,40,100,20,2,693.3333333333334,3877.0,18.0,1424.1542129356014,0.0,0.0,0.0,0.0,0.0,4013.0,3877.0,18.0,1003.25,1659.3244672154992,0,0,0,0,1,0,0,0,0,0,0,2.5,342.2857142857143,502,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,529.0,267.6,0,2,5,1058,1338
192.168.2.2,192.168.2.1,45610,80,2048,1970-01-01 12:30:10,19539.0,123854.85439377656,818.8750703720764,409.4375351860382,409.4375351860382,8,8,560,1860,76.0,68.0,70.0,3.4641016151377544,416.0,68.0,232.5,161.34667644547253,416,68,151.25,140.08546498477278,19623.9375,160,160,20,0,1302.6,10185.0,1.0,3226.456690137547,19451.0,10185.0,10.0,2778.714285714286,4316.833188288633,19385.0,10271.0,14.0,2769.285714285714,4328.323783580683,0,0,0,0,1,0,0,0,0,0,0,1.0,151.25,64240,433,8821.0,10.0,4415.5,4405.5,10184.0,8812.0,9498.0,686.0,0.0,0.0,1300.0,4.0,0.0,7386363.636363637,70.0,232.5,0,8,8,560,1860
