src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.2.2,192.168.2.1,44486,80,2048,1970-01-01 11:54:10,173.0,2138728.3236994217,23121.387283236996,11560.693641618496,11560.693641618496,2,2,234,136,117.0,117.0,117.0,0.0,68.0,68.0,68.0,0.0,117,68,92.5,24.5,600.25,40,40,20,2,57.66666666666666,121.0,20.0,45.05058884804455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,92.5,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.0,68.0,0,2,2,234,136
192.168.2.2,192.168.2.1,44490,80,2048,1970-01-01 11:54:10,55.0,5127272.727272728,54545.454545454544,36363.63636363636,18181.81818181818,2,1,214,68,107.0,107.0,107.0,0.0,68.0,68.0,68.0,0.0,107,68,94.0,18.384776310850235,338.0,40,20,20,2,27.5,46.0,9.0,18.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,94.0,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,68.0,0,2,1,214,68
192.168.2.2,192.168.2.1,44680,80,2048,1970-01-01 11:54:10,170.0,1294117.6470588234,17647.05882352941,5882.35294117647,11764.70588235294,1,2,84,136,84.0,84.0,84.0,0.0,68.0,68.0,68.0,0.0,84,68,73.33333333333333,7.542472332656507,56.88888888888889,20,40,20,1,85.0,129.0,41.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,2.0,73.33333333333333,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,68.0,0,1,2,84,136
192.168.2.2,192.168.2.1,44682,80,2048,1970-01-01 11:54:10,203.0,1842364.5320197043,19704.433497536946,9852.216748768473,9852.216748768473,2,2,238,136,119.0,119.0,119.0,0.0,68.0,68.0,68.0,0.0,119,68,93.5,25.5,650.25,40,40,20,2,67.66666666666667,144.0,25.0,54.10072909757214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,93.5,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.0,68.0,0,2,2,238,136
192.168.2.2,192.168.2.1,44684,80,2048,1970-01-01 11:54:10,182.0,1648351.6483516484,21978.021978021978,10989.010989010989,10989.010989010989,2,2,164,136,82.0,82.0,82.0,0.0,68.0,68.0,68.0,0.0,82,68,75.0,7.0,49.0,40,40,20,2,60.66666666666666,125.0,23.0,45.71165667043315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,68.0,0,2,2,164,136
192.168.2.2,192.168.2.1,44688,80,2048,1970-01-01 11:54:10,180.0,1666666.6666666665,22222.222222222223,11111.111111111111,11111.111111111111,2,2,164,136,82.0,82.0,82.0,0.0,68.0,68.0,68.0,0.0,82,68,75.0,7.0,49.0,40,40,20,2,60.0,122.0,23.0,44.11349000022555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,75.0,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.0,68.0,0,2,2,164,136
192.168.2.2,192.168.2.1,44690,80,2048,1970-01-01 11:54:10,196.0,1724489.795918367,20408.163265306124,10204.081632653062,10204.081632653062,2,2,202,136,101.0,101.0,101.0,0.0,68.0,68.0,68.0,0.0,101,68,84.5,16.5,272.25,40,40,20,2,65.33333333333333,141.0,17.0,54.1869192907497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.5,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101.0,68.0,0,2,2,202,136
192.168.2.2,192.168.2.1,44692,80,2048,1970-01-01 11:54:10,201.0,1761194.0298507465,19900.49751243781,9950.248756218904,9950.248756218904,2,2,218,136,109.0,109.0,109.0,0.0,68.0,68.0,68.0,0.0,109,68,88.5,20.5,420.25,40,40,20,2,67.0,142.0,21.0,53.4852004452322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,88.5,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,68.0,0,2,2,218,136
192.168.2.2,192.168.2.1,44694,80,2048,1970-01-01 11:54:10,178.0,1786516.8539325844,22471.91011235955,11235.955056179777,11235.955056179777,2,2,182,136,91.0,91.0,91.0,0.0,68.0,68.0,68.0,0.0,91,68,79.5,11.5,132.25,40,40,20,2,59.333333333333336,122.0,23.0,44.4996878890428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,79.5,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,68.0,0,2,2,182,136
192.168.2.2,192.168.2.1,44696,80,2048,1970-01-01 11:54:10,211.0,1563981.0426540284,18957.34597156398,9478.67298578199,9478.67298578199,2,2,194,136,97.0,97.0,97.0,0.0,68.0,68.0,68.0,0.0,97,68,82.5,14.5,210.25,40,40,20,2,70.33333333333333,155.0,19.0,60.317677526760114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,82.5,501,433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,68.0,0,2,2,194,136
